label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
ham00;Hamlet;Hamlet;Hamid;Bombo;Bombo;Jojo;Jojo;Amleto;Hamlet;哈姆;哈姆;ハムスケ;햄스틴;Гамлет
ham01;Apple;Apple;Jessi;Rosi;Rosi;Esther;Esther;Cicci;Apple;苹果;蘋果;アップル;애플;Эпл
ham02;Graham;Graham;Günther;Roelio;Roelio;Graham;Graham;Evaristo;Graham;麦麦;麥麥;グラハム;글라햄;Грэм
ham03;Rodney;Rodney;Reinhold;Chusquis;Chusquis;Chico;Chico;Rosikkio;Rodney;米米;米米;ジミー;지미;Родни
ham04;Soleil;Soleil;Samira;Soraya;Soraya;Stella;Stella;Cettina;Soleil;安安;安安;シャンティ;샨티;Солей
ham05;Clay;Clay;Dietmar;Boliche;Boliche;Guido;Guido;Carmelo;Clay;子墨;子墨;どぐろう;햄둥;Клэй
ham06;Flurry;Flurry;Emilie;Lluvia;Lluvia;Emma;Emma;Meringa;Flurry;雪美;雪美;ゆきみ;뽀야미;Фларри
ham07;Hamphrey;Hamphrey;Heinrich;Arsenio;Arsenio;Charles;Charles;Nerone;Hamphrey;小仓;小倉;ハムジ;햄쥐;Хэмфри
hip00;Rocco;Rocco;Richi;Roco;Roco;Bebel;Bebel;Rocco;Rocco;孔在来;孔在來;ゴンザレス;곤잘레스;Рокко
hip02;Bubbles;Bubbles;Christin;Hipólita;Hipólita;Hippy;Hippy;Ippolita;Bubbles;曹珂;曹珂;チャコ;차코;Баблс
hip03;Bertha;Bertha;Berta;Berta;Berta;Bertha;Bertha;Umberta;Bertha;豆沙;豆沙;あんこ;베티;Берта
hip04;Biff;Biff;Norbert;Pipo;Pipo;Biff;Biff;Pippo;Biff;贾宝为;賈寶為;ガブリエル;가브리엘;Бифф
hip05;Bitty;Bitty;Biggi;Ofelia;Ofelia;Potama;Potama;Rosetta;Bitty;艾咪;艾咪;エーミー;비티;Битти
hip08;Harry;Harry;Jürgen;Harpo;Harpo;Bob;Bob;Ercolino;Harry;欧世豪;歐世豪;オリバー;올리버;Гарри
hip09;Hippeux;Hippeux;Herbert;Hipóleo;Hipóleo;Paulito;Paulito;Poppy;Hippeux;戴维;戴維;ディビッド;데이빗;Гиппо
hrs00;Buck;Buck;Rudi;Trotón;Trotón;Daniel;Daniel;Trottolo;Buck;威亚;威亞;ヴァヤシコフ;바야시코프;Бак
hrs01;Victoria;Victoria;Emma;Victoria;Victoria;Victoria;Victoria;Vittoria;Victoria;圣萝;聖蘿;セントアロー;센트엘로;Виктория
hrs02;Savannah;Savannah;Zara;Sabana;Sabana;Savana;Savana;Savannah;Savannah;草斑娜;草斑娜;サバンナ;사반나;Саванна
hrs03;Elmer;Elmer;Emil;Jacinto;Jacinto;Martin;Martin;Oreste;Elmer;酥饼;酥餅;サブレ;샤브렌;Элмер
hrs04;Roscoe;Roscoe;Jolly;Jereza;Jereza;Rosco;Rosco;Roscoe;Roscoe;黑马;黑馬;シュバルツ;슈베르트;Роско
hrs05;Winnie;Winnie;Walli;Soonia;Soonia;Anne;Anne;Clara;Winnie;马星星;馬星星;マキバスター;카로틴;Винни
hrs06;Ed;Ed;Hermann;Crinaldo;Crinaldo;Édouard;Édouard;Codino;Ed;马誉;馬譽;キザノホマレ;꺼벙;Эд
hrs07;Cleo;Cleo;Birgit;Clotilde;Clotilde;Cléa;Cléa;Susanna;Cleo;小铀;小鈾;アイソトープ;아이소토프;Клео
hrs08;Peaches;Peaches;Claire;Perla;Perla;Prune;Prune;Ronzina;Peaches;小薰;小薰;ドサコ;말자;Пичес
hrs09;Annalise;Annalise;Annerose;Isadora;Isadora;Âne-lise;Âne-lise;Lisa;Annalise;舒芙蕾;舒芙蕾;シルブプレ;실부플레;Лиза
hrs10;Clyde;Clyde;Tommi;Moe;Moe;Dorian;Dorian;Lallo;Clyde;笛笛;笛笛;デースケ;마철이;Клайд
hrs11;Colton;Colton;Carsten;Furio;Furio;Tony;Tony;Furio;Colton;安索尼;安索尼;アンソニー;안소니;Колтон
hrs12;Papi;Papi;Friedel;Bayo;Bayo;Bourrico;Bourrico;Pierino;Papi;小冈;小岡;オカッピ;마사마;Папи
hrs13;Julian;Julian;Jimmy;Azulino;Azulino;Lico;Lico;Giuliano;Julian;朱黎;朱黎;ジュリー;유니오;Джулиан
hrs16;Reneigh;Reneigh;Andrea;Corcelia;Corcelia;Jennifer;Jennifer;Requina;Reneigh;雷哈娜;雷哈娜;リアーナ;리아나;Рени
kal00;Yuka;Yuka;Ute;Yuka;Yuka;Calypso;Calypso;Yuka;Yuka;尤嘉莉;尤嘉莉;ユーカリ;유카리;Юка
kal01;Alice;Alice;Konny;Zelanda;Zelanda;Alice;Alice;Alice;Alice;莫儿;莫兒;メルボルン;멜버른;Алиса
kal02;Melba;Melba;Kornelia;Melba;Melba;Melba;Melba;Melba;Melba;阿得;阿得;アデレード;아델레이드;Мельба
kal03;Sydney;Sydney;Silke;Sidney;Sidney;Koaline;Koaline;Sidney;Sydney;思颖;思穎;シドニー;시드니;Сидни
kal04;Gonzo;Gonzo;Heribert;Bronco;Bronco;Gonzo;Gonzo;Gonzo;Gonzo;钢锁;鋼鎖;ゴンゾー;근성;Гонзо
kal05;Ozzie;Ozzie;Oskar;Koloa;Koloa;Koko;Koko;Ozzy;Ozzie;阿栗;阿栗;ドングリ;동동이;Оззи
kal08;Canberra;Canberra;Caroline;Canberra;Canberra;Kolala;Kolala;Canberra;Canberra;简培菈;簡培菈;キャンベラ;캔버라;Канберра
kal09;Lyman;Lyman;Pepe;Chipi;Chipi;Kalyptus;Kalyptus;Nicola;Lyman;敖志明;敖志明;オズモンド;오즈먼드;Лайман
kal10;Eugene;Eugene;Sunny;Eucalín;Eucalín;Jamy;Jamy;Corrado;Eugene;罗奇;羅奇;ロッキー;코알;Юджин
kgr00;Kitt;Kitt;Kerstin;Antípoda;Antípoda;Poquette;Poquette;Kitt;Kitt;缝缝;縫縫;アップリケ;애플리케;Китт
kgr01;Mathilda;Mathilda;Marga;Pugilda;Pugilda;Mathilde;Mathilde;Matilda;Mathilda;亚莎;亞莎;アザラク;안젤라;Матильда
kgr02;Carrie;Carrie;Carola;Lola;Lola;Kanga;Kanga;Taschina;Carrie;妈咪;媽咪;マミィ;마미;Кэрри
kgr05;Astrid;Astrid;Astrid;Astrid;Astrid;Rhona;Rhona;Stella;Astrid;童儿;童兒;キッズ;펑키맘;Астрид
kgr06;Sylvia;Sylvia;Sylvia;Cándida;Cándida;Madsi;Madsi;Silvia;Sylvia;希薇亚;希薇亞;シルビア;실비아;Сильвия
kgr08;Walt;Walt;Sinan;Brinco;Brinco;Walt;Walt;Zompo;Walt;袋钢;袋鋼;カンロク;관록;Уолт
kgr09;Rooney;Rooney;Robert;Cerillo;Cerillo;Mike;Mike;Balzak;Rooney;麦克;麥克;マイク;마이크;Руни
kgr10;Marcie;Marcie;Marlies;Brisa;Brisa;Selma;Selma;Adelaide;Marcie;玛莉亚;瑪莉亞;マリア;마리아;Марси
lon00;Bud;Bud;Dieter;Surfleo;Surfleo;Léonard;Léonard;Leo;Bud;莫敬;莫敬;グラさん;선글;Бад
lon01;Elvis;Elvis;Leonardo;Elvis;Elvis;Elvis;Elvis;Elvis;Elvis;皇狮;皇獅;キング;킹;Элвис
lon02;Rex;Rex;Rex;Leoncio;Leoncio;Léo;Léo;Rex;Rex;晴天;晴天;サンデー;렉스;Рекс
lon04;Leopold;Leopold;Leandro;Leopoldo;Leopoldo;Leandro;Leandro;Leandro;Leopold;老狮;老獅;ティーチャー;티처;Леопольд
lon06;Mott;Mott;Leonhard;Jones;Jones;Aimé;Aimé;Leopold;Mott;李克;李克;リック;릭;Мотт
lon07;Rory;Rory;Leon;Rogelio;Rogelio;Hercule;Hercule;Ruggero;Rory;亚瑟;亞瑟;アーサー;아더;Рори
lon08;Lionel;Lionel;Lorenz;Lionel;Lionel;Léopold;Léopold;Leonida;Lionel;赖恩睿;賴恩睿;ライオネル;라이오넬;Лайонел
mnk01;Nana;Nana;Dorothea;Nana;Nana;Mireille;Mireille;Nanà;Nana;七七;七七;チッチ;키키;Нана
mnk02;Simon;Simon;Simon;Simón;Simón;Simon;Simon;Simon;Simon;远仁;遠仁;エテキチ;시몬;Саймон
mnk03;Tammi;Tammi;Bonni;Tami;Tami;Lili;Lili;Tammi;Tammi;四月;四月;エイプリル;에이프릴;Тэмми
mnk04;Monty;Monty;Daniel;Burton;Burton;Lourant;Lourant;Mimmo;Monty;皮猴;皮猴;サルモンティ;몽티;Монти
mnk05;Elise;Elise;Steffi;Mayra;Mayra;Élise;Élise;Elisa;Elise;孟琪;孟琪;モンこ;몽자;Элиза
mnk06;Flip;Flip;Pippo;Monet;Monet;Rudy;Rudy;Benny;Flip;天佑;天佑;さすけ;원승;Флип
mnk07;Shari;Shari;Uta;Montse;Montse;Luna;Luna;Ninì;Shari;雪莉;雪莉;シェリー;젤리;Шари
mnk08;Deli;Deli;Anton;Cana;Cana;Magogo;Magogo;Bobo;Deli;德里;德里;デリー;델리;Дели
mus00;Dora;Dora;Dora;Dori;Dori;Dora;Dora;Serena;Dora;杜美;杜美;とめ;티미;Дора
mus01;Limberg;Limberg;Rafael;Camember;Camember;Gruyère;Gruyère;Rosico;Limberg;韭菜;韭菜;らっきょ;단무지;Лимберг
mus02;Bella;Bella;Susi;Prity;Prity;Belle;Belle;Bella;Bella;贝拉;貝拉;イザベラ;이자벨;Белла
mus03;Bree;Bree;Jenny;Brie;Brie;Quenotte;Quenotte;Ginella;Bree;西瓜皮;西瓜皮;サラ;사라;Бри
mus04;Samson;Samson;Samson;Sansón;Sansón;Samson;Samson;Sansone;Samson;和平;和平;ピース;피스;Самсон
mus05;Rod;Rod;Manni;Rodi;Rodi;Marcel;Marcel;Riccardo;Rod;阿将;阿將;ジャン;쟝;Род
mus08;Candi;Candi;Renate;Chuchi;Chuchi;Sucrette;Sucrette;Mella;Candi;甘油;甘油;かんゆ;사탕;Кэнди
mus09;Rizzo;Rizzo;Ricky;Ratolón;Ratolón;Sourizzi;Sourizzi;Rizzo;Rizzo;悄俊;悄俊;ちょろきち;조르쥐;Риццо
mus10;Anicotti;Anicotti;Eva;Clorinda;Clorinda;Annie;Annie;Squitta;Anicotti;罗萱儿;羅萱兒;ラザニア;라자냐;Аникотти
mus12;Broccolo;Broccolo;Fritzi;Brócoli;Brócoli;Steven;Steven;Franco;Broccolo;茜蓝;茜藍;ブロッコリー;브로콜리;Брокколо
mus14;Moose;Moose;Mausbert;Sato;Sato;Joachim;Joachim;Aldo;Moose;阿聘;阿聘;ピン;핑;Муз
mus15;Bettina;Bettina;Schoki;Ottina;Ottina;Sabrina;Sabrina;Rattina;Bettina;丸子;丸子;マルコ;마르카;Беттина
mus16;Greta;Greta;Gretel;Jimena;Jimena;Greta;Greta;Greta;Greta;如意;如意;ふくこ;복자;Грета
mus17;Penelope;Penelope;Penelope;Adela;Adela;Missy;Missy;Penelope;Penelope;小啾;小啾;チューこ;찍순이;Адела
mus18;Chadder;Chadder;Charlie;Roque;Roque;Mozzar;Mozzar;Gruviero;Chadder;起司;起司;チーズ;치즈;Чаддер
ocp00;Octavian;Octavian;Ottfried;Octavio;Octavio;Octave;Octave;Ottavio;Octavian;张瑜;張瑜;おくたろう;문복;Октавиан
ocp01;Marina;Marina;Marianne;Marina;Marina;Marina;Marina;Marina;Marina;章立娜;章立娜;タコリーナ;문리나;Марина
ocp02;Zucker;Zucker;Ottokar;Paulino;Paulino;Marvin;Marvin;Poldo;Zucker;章丸丸;章丸丸;タコヤ;탁호;Цукер
ost00;Queenie;Queenie;Isabella;Marujita;Marujita;Reine;Reine;Regina;Queenie;果果;果果;タキュ;택주;Квини
ost01;Gladys;Gladys;Sandra;Gladis;Gladis;Gladys;Gladys;Marta;Gladys;仙仙;仙仙;ちとせ;빅토리아;Глэдис
ost02;Sandy;Sandy;Senta;Priscila;Priscila;Ottie;Ottie;Alessia;Sandy;小岚;小嵐;ラン;샌디;Сэнди
ost03;Sprocket;Sprocket;Lutz;Ráfaga;Ráfaga;Laflèche;Laflèche;Frankie;Sprocket;鹤兹;鶴茲;ヘルツ;헤르츠;Спрокет
ost05;Julia;Julia;Julia;Julia;Julia;Julie;Julie;Giulia;Julia;朱莉亚;朱莉亞;ジュリア;줄리아;Джулия
ost06;Cranston;Cranston;Guido;Carmelo;Carmelo;Gabin;Gabin;Carmine;Cranston;朱禄;朱祿;トキオ;타키;Крэнстон
ost07;Phil;Phil;Ingo;Amalio;Amalio;Phil;Phil;Enzo;Phil;凯恩;凱恩;ケイン;케인;Фил
ost08;Blanche;Blanche;Christa;Rocío;Rocío;Sophie;Sophie;Emilia;Blanche;小偲;小偲;しのぶ;신옥;Бланш
ost09;Flora;Flora;Flora;Azucena;Azucena;Justine;Justine;Rosalba;Flora;胡拉拉;胡拉拉;フララ;플라라;Флора
ost10;Phoebe;Phoebe;Philippa;Avelina;Avelina;Faustine;Faustine;Fenicia;Phoebe;火鸟;火鳥;ヒノコ;휘니;Фиби
pbr00;Apollo;Apollo;Apollo;Apolo;Apolo;Apollon;Apollon;Apollo;Apollo;阿波罗;阿波羅;アポロ;아폴로;Аполло
pbr01;Amelia;Amelia;Adelheid;Amelia;Amelia;Aurélie;Aurélie;Amelia;Amelia;安地斯;安地斯;アンデス;안데스;Амелия
pbr02;Pierce;Pierce;Adrian;Hugo;Hugo;Napoléon;Napoléon;Attilio;Pierce;谢博强;謝博強;セバスチャン;세바스찬;Пирс
pbr03;Buzz;Buzz;Balduin;Nabar;Nabar;Phébus;Phébus;Golia;Buzz;继光;繼光;ひでよし;근엄;Базз
pbr05;Avery;Avery;Quetzal;Cuzco;Cuzco;Faust;Faust;Falco;Avery;安谷斯;安谷斯;クスケチャ;쿠스케처;Авери
pbr06;Frank;Frank;Arthur;Aquilino;Aquilino;Greggae;Greggae;Frank;Frank;浩克;浩克;ハルク;헐크;Франк
pbr07;Sterling;Sterling;Horst;Arni;Arni;Manfred;Manfred;Beccodì;Sterling;银阁;銀閣;ギンカク;은수리;Стерлинг
pbr08;Keaton;Keaton;Kai;Lucho;Lucho;Enzo;Enzo;Aquilio;Keaton;法兰克;法蘭克;フランク;프랭크;Китон
pbr09;Celia;Celia;Lora;Jazmín;Jazmín;Garance;Garance;Celia;Celia;蒂芬妮;蒂芬妮;ティファニー;티파니;Селия
pgn00;Aurora;Aurora;Sonja;Aurora;Aurora;Aurore;Aurore;Aurora;Aurora;欧若拉;歐若拉;オーロラ;오로라;Аврора
pgn01;Roald;Roald;Roland;Bobi;Bobi;Reynald;Reynald;Angelino;Roald;企鹅达;企鵝達;ペンタ;펭수;Роальд
pgn02;Cube;Cube;Cube;Cube;Cube;Cube;Cube;Cubetto;Cube;罗斯;羅斯;ビス;빙수;Кьюб
pgn03;Hopper;Hopper;Hauke;Güiñón;Güiñón;Victor;Victor;Pinguaio;Hopper;达满;達滿;ダルマン;달만이;Хоппер
pgn04;Friga;Friga;Frieda;Frida;Frida;Friga;Friga;Frida;Friga;谢宾娜;謝賓娜;サブリナ;사브리나;Фрига
pgn05;Gwen;Gwen;Judith;Fabiola;Fabiola;Gwen;Gwen;Gelinda;Gwen;宝拉;寶拉;ポーラ;폴라;Гвен
pgn06;Puck;Puck;Puck;Fredo;Fredo;Hervé;Hervé;Glacido;Puck;哈奇;哈奇;ホッケー;하키;Пак
pgn09;Wade;Wade;Staksi;Petín;Petín;Miglou;Miglou;Plinio;Wade;竹轮;竹輪;カマボコ;호떡;Уэйд
pgn10;Boomer;Boomer;Max;Serafino;Serafino;Ethan;Ethan;Icaro;Boomer;秀益;秀益;ショーイ;팽기;Бумер
pgn11;Iggly;Iggly;Pingi;Bobo;Bobo;Urbain;Urbain;Piccio;Iggly;花寿司;花壽司;のりまき;김말이;Игли
pgn12;Tex;Tex;Matze;Tomeo;Tomeo;Émilien;Émilien;Freddy;Tex;伏特;伏特;ボルト;볼트;Текс
pgn13;Flo;Flo;Susanne;Nieves;Nieves;Nora;Nora;Nives;Flo;蕾拉;蕾拉;レイラ;레이라;Фло
pgn14;Sprinkle;Sprinkle;Svenja;Rizolda;Rizolda;Laurie;Laurie;Brina;Sprinkle;冰莎;冰莎;フラッペ;크리미;Спринкл
pig00;Curly;Curly;Oink;Rufueto;Rufueto;Tirbou;Tirbou;Ricciolo;Curly;胜利;勝利;ハムカツ;햄까스;Керли
pig01;Truffles;Truffles;Luzie;Trufas;Trufas;Trufa;Trufa;Grufetta;Truffles;嘟嘟;嘟嘟;トンコ;탱고;Трафлс
pig02;Rasher;Rasher;Ede;Curtis;Curtis;Salami;Salami;Broncio;Rasher;古烈;古烈;グレオ;글레이;Рашер
pig03;Hugh;Hugh;Hugo;Jacobo;Jacobo;Bonno;Bonno;Jambon;Hugh;阿猪;阿豬;クッチャネ;먹고파;Хью
pig04;Lucy;Lucy;Larissa;Aurelia;Aurelia;Lucie;Lucie;Lucy;Lucy;露西;露西;ルーシー;루시;Люси
pig05;Spork;Crackle;Schwarte;Espork;Espork;Justin;Justin;Cicciolo;Crackle;肉肉;肉肉;ポーク;포크;Крэкл
pig08;Cobb;Cobb;Rolo;Franfuá;Franfuá;Porken;Porken;Wurst;Cobb;博士;博士;ハカセ;박사;Кобб
pig09;Boris;Boris;Bolle;Boris;Boris;Boris;Boris;Boris;Boris;达利;達利;ダリー;보리;Борис
pig10;Maggie;Maggie;Magda;Margarí;Margarí;Marjorie;Marjorie;Marcella;Maggie;玛格;瑪格;マーガレット;마가렛;Мэгги
pig11;Peggy;Peggy;Quiekie;Peggy;Peggy;Rose;Rose;Sally;Peggy;千惠;千惠;ちえり;체리;Пегги
pig13;Gala;Gala;Oinka;Marita;Marita;Camille;Camille;Lisetta;Gala;小芽;小芽;ためこ;꽃지;Гала
pig14;Chops;Chops;Clemens;Solomín;Solomín;Aaron;Aaron;Lino;Chops;豚皇;豚皇;トンファン;돈후앙;Чопс
pig15;Kevin;Kevin;Kevin;Porcinio;Porcinio;Jean-Bon;Jean-Bon;Kotekiño;Kevin;伊比利;伊比利;イノッチ;멧지;Кевин
pig16;Pancetti;Pancetti;Brigitte;Talía;Talía;Lydie;Lydie;Cicciola;Pancetti;布兰妮;布蘭妮;ブリトニー;브리트니;Панчетти
pig17;Agnes;Agnes;Nora;Negrea;Nerea;Pansy;Pansy;Maia;Agnes;古乃欣;古乃欣;アグネス;아그네스;Агнес
rbt00;Bunnie;Bunnie;Mimmi;Coni;Coni;Clara;Clara;Bonny;Bunnie;莉莉安;莉莉安;リリアン;릴리안;Банни
rbt01;Dotty;Dotty;Doro;Katia;Katia;Dorothée;Dorothée;Dotty;Dotty;玛莎;瑪莎;マーサ;서머;Дотти
rbt02;Coco;Coco;Koko;Cocoloca;Cocoloca;Coco;Coco;Coco;Coco;仰韶;仰韶;やよい;이요;Коко
rbt03;Snake;Snake;Philip;Rayo;Rayo;Jeannot;Jeannot;Razzo;Snake;百川;百川;モモチ;닌토;Снейк
rbt04;Gaston;Gaston;Gaston;Gastón;Gastón;Gaston;Gaston;Gaston;Gaston;猛兔;猛兔;モサキチ;대길;Гастон
rbt05;Gabi;Gabi;Gabi;Piluca;Piluca;Gaby;Gaby;Gabri;Gabi;珮琪;珮琪;ペチカ;패티카;Габи
rbt06;Pippy;Pippy;Lotta;Méloni;Méloni;Nadia;Nadia;Pippi;Pippy;罗塔;羅塔;ロッタ;로타;Пиппи
rbt07;Tiffany;Tiffany;Michelle;Tiffany;Tiffany;Tiphaine;Tiphaine;Stefania;Tiffany;大姐头;大姐頭;バズレー;바슬레;Тиффани
rbt08;Genji;Genji;Aki;Sumo;Sumo;Kali;Kali;Genji;Genji;儒林;儒林;ゲンジ;토시;Гэндзи
rbt09;Ruby;Ruby;Rubina;Rubí;Rubí;Rubis;Rubis;Rubina;Ruby;月兔;月兔;ルナ;루나;Руби
rbt10;Doc;Doc;Gustl;Crispín;Crispín;Doc;Doc;Doc;Doc;阿飞;阿飛;トビオ;토니;Док
rbt11;Claude;Claude;Claude;Pablo;Pablo;Claude;Claude;Claude;Claude;阿醋;阿醋;ビネガー;비니거;Клод
rbt12;Francine;Francine;Manu;Natacha;Natacha;Nadine;Nadine;Franca;Francine;法蓝琪;法藍琪;フランソワ;프랑소와;Франсин
rbt13;Chrissy;Chrissy;Anne;Lali;Lali;Kristine;Kristine;Natascha;Chrissy;克莉琪;克莉琪;クリスチーヌ;크리스틴;Крисси
rbt14;Hopkins;Hopkins;Poldi;Saltiago;Saltiago;Grignote;Grignote;Azeglio;Hopkins;风杰;風杰;プースケ;홉킨스;Хопкинс
rbt15;O'Hare;O'Hare;Nico;Ernesto;Ernesto;Civet;Civet;Fritz;O'Hare;桑托斯;桑托斯;サントス;산토스;О'Хэар
rbt16;Carmen;Carmen;Hilda;Linda;Linda;Zoé;Zoé;Conny;Carmen;巧蔻;巧蔻;チョコ;초코;Кармен
rbt17;Bonbon;Bonbon;Henrike;Chocolat;Chocolat;Sylvette;Sylvette;Lolly;Bonbon;妙妙;妙妙;ミミィ;미미;Бонбон
rbt18;Cole;Cole;Karl;Nicolás;Nicolás;Épicure;Épicure;Lello;Cole;阿甘;阿甘;アマミン;아마민;Коул
rbt19;Mira;Mira;Mira;Amparo;Amparo;Grisette;Grisette;Martina;Mira;蜜拉;蜜拉;ミラコ;미랑;Мира
rbt20;Toby;Toby;Toby;Toby;Toby;Toby;Toby;Toby;Toby;咚比;咚比;トビー;토비;Тоби
rhn00;Tank;Tank;Frank;Aníbal;Aníbal;Ben;Ben;Rinaldo;Tank;阿足;阿足;くるぶし;탱크;Танк
rhn01;Rhonda;Rhonda;Regina;Ronda;Ronda;Renée;Renée;Roby;Rhonda;梦梦;夢夢;ユメコ;론다;Ронда
rhn02;Spike;Spike;Atze;Cornio;Cornio;Rhino;Rhino;Bruto;Spike;阿蹲;阿蹲;スクワット;스쿼트;Спайк
rhn04;Hornsby;Hornsby;Rüdiger;Rino;Rino;Cornio;Cornio;Rino;Hornsby;光雄;光雄;みつお;뿌람;Хорнсби
rhn07;Merengue;Merengue;Maria;Natura;Natura;Patty;Patty;Irina;Merengue;草莓;草莓;パティ;스트로베리;Меренг
rhn08;Renée;Renée;Ilona;Rina;Rina;Rina;Rina;Renata;Renée;柴姐;柴姐;おさい;뿔님이;Рене
shp00;Vesta;Vesta;Dolly;Vesta;Vesta;Hélaine;Hélaine;Lanella;Vesta;绵绵;綿綿;メリヤス;메리어스;Веста
shp01;Baabara;Baabara;Babsi;Beelén;Beelén;Bêêtty;Bêêtty;Bea;Baabara;华尔滋;華爾滋;トロワ;트로와;Бабара
shp02;Eunice;Eunice;Edith;Lanolina;Lanolina;Bérénice;Bérénice;Tenerina;Eunice;毛海儿;毛海兒;モヘア;곱슬이;Юнис
shp03;Stella;Stella;Stella;Merina;Merina;Bigoudi;Bigoudi;Merina;Stella;毡毡;氈氈;アクリル;아크릴;Стелла
shp04;Cashmere;Cashmere;Lana;Cachemir;Cachemir;Cashmir;Cashmir;Cashmere;Cashmere;爱睦;愛睦;ラムール;캐시미어;Кашмир
shp07;Willow;Willow;Natascha;Cuqui;Cuqui;Maï;Maï;Belinda;Willow;梅丽诺;梅麗諾;マリー;마리;Уиллоу
shp08;Curlos;Curlos;Locke;Carnerio;Carnerio;Tonton;Tonton;Boccolo;Curlos;贾洛斯;賈洛斯;カルロス;카를로스;Керлос
shp09;Wendy;Wendy;Wolli;Franela;Franela;Karen;Karen;Agnola;Wendy;雪花;雪花;みぞれ;눈송이;Венди
shp10;Timbra;Timbra;Tippsi;Hebra;Hebra;Sélène;Sélène;Ambra;Timbra;阿司;阿司;つかさ;잔디;Тимбра
shp11;Frita;Frita;Martina;Ovinia;Ovinia;Clarabêl;Clarabêl;Landa;Frita;温蒂;溫蒂;ウェンディ;웬디;Фрита
shp12;Muffy;Muffy;Marion;Muaré;Muaré;Charlène;Charlène;Morena;Muffy;彭澎;彭澎;フリル;프릴;Маффи
shp13;Pietro;Pietro;Pietro;Kikolor;Kikolor;Pietro;Pietro;Giulivo;Pietro;皮耶罗;皮耶羅;ジュペッティ;피엘;Пьетро
shp14;Étoile;Étoile;Etoile;Etoile;Etoile;Étoile;Étoile;Étoile;Étoile;彩星;彩星;エトワール;에뜨와르;Этуаль
shp15;Dom;Dom;Dominik;Fibrilio;Fibrilio;Bouloche;Bouloche;Ovilio;Donny;茶茶丸;茶茶丸;ちゃちゃまる;차둘;Дом
squ00;Peanut;Peanut;Paulina;Belinda;Belinda;Rachida;Rachida;Rachele;Peanut;小桃;小桃;ももこ;핑키;Пинат
squ01;Blaire;Blaire;Klara;Azabache;Azabache;Cachou;Cachou;Ghianda;Blaire;小影;小影;シルエット;실루엣;Блер
squ02;Filbert;Filbert;Felix;Filberto;Filberto;Filibert;Filibert;Scriccio;Filbert;瑞奇;瑞奇;リッキー;리키;Филберт
squ03;Pecan;Pecan;Noisette;Camila;Camila;Pécan;Pécan;Nocina;Pecan;雷贝嘉;雷貝嘉;レベッカ;레베카;Пекан
squ04;Nibbles;Nibbles;Knuspi;Dentina;Dentina;Lola;Lola;Rododea;Nibbles;咬咬;咬咬;ガリガリ;그리미;Ниблз
squ05;Agent S;Agent S;Karin;Fardilia;Fardilia;Ninjette;Ninjette;Agente S;Agent S;阿二;阿二;２ごう;2호;Агент С
squ06;Caroline;Caroline;Ricarda;Mariló;Mariló;Isabelle;Isabelle;Carolina;Caroline;贾萝琳;賈蘿琳;キャロライン;캐롤라인;Каролина
squ07;Sally;Sally;Hanne;Praliné;Praliné;Damia;Damia;Rossella;Sally;拉拉米;拉拉米;ララミー;라라미;Салли
squ08;Static;Static;Rudolf;Protón;Protón;Électro;Électro;Protone;Static;闪电;閃電;スパーク;스파크;Статик
squ09;Mint;Mint;Marika;Menta;Menta;Amande;Amande;Mentulla;Mint;小敏;小敏;ミント;민트;Минт
squ10;Ricky;Ricky;Ronny;Altramuz;Altramuz;Rocky;Rocky;Sberlo;Ricky;嘉治;嘉治;カジロウ;갈가리;Рики
squ11;Cally;Cally;Hörnchen;Almendra;Almendra;Célia;Célia;Rosa;Cally;小芹;小芹;パセリ;파슬리;Кэлли
squ13;Tasha;Tasha;Natalja;Tania;Tania;Nadeige;Nadeige;Teresa;Tasha;娜塔丽;娜塔麗;ナターシャ;나타샤;Таша
squ14;Sylvana;Sylvana;Maren;Silvana;Silvana;Mounia;Mounia;Silvana;Sylvana;孟珮;孟珮;もんぺ;실바나;Сильвана
squ15;Poppy;Poppy;Trita;Encina;Encina;Irène;Irène;Granella;Poppy;软糖;軟糖;グミ;다람;Поппи
squ16;Sheldon;Sheldon;Steffen;Matracas;Matracas;Roy;Roy;Frugolo;Sheldon;克栗斯;克栗斯;クリス;크리스;Шелдон
squ17;Marshal;Marshal;Huschke;Munchi;Munchi;Mathéo;Mathéo;Scott;Marshal;小润;小潤;ジュン;쭈니;Маршал
squ18;Hazel;Hazel;Nadine;Anacarda;Anacarda;Pamela;Pamela;Cigliola;Hazel;艾栗丝;艾栗絲;アイリス;아이리스;Хейзел
tig00;Rolf;Rolf;Boris;Albino;Albino;Ralf;Ralf;Rolf;Rolf;朱穆朗;朱穆朗;チョモラン;호랭이;Рольф
tig01;Rowan;Rowan;Gisbert;Miguelón;Miguelón;Marito;Marito;Ernesto;Rowan;戈麦斯;戈麥斯;ゴメス;고메스;Роуэн
tig02;Tybalt;Tybalt;Arne;Teobaldo;Teobaldo;Jeff;Jeff;Ubaldo;Tybalt;谷丰;谷豐;ハリマオ;티볼트;Тибальт
tig03;Bangle;Bangle;Tamara;Felina;Felina;Bengale;Bengale;Tigrizia;Bangle;卢姿;盧姿;ルーズ;루주;Бэнгл
